,year,month,sector,floor_size,district,elevation,floors,built,tmp_min,tmp_mean,cost,source,total_size,cost_per_meter
33686,2012,5.0,5,921.0,6,51.0,27,1979,20.8,21335.89,21335.89,3,24867.0,0.8580001608557526
33687,2006,11.0,3,863.0,5,19.0,4,1940,12.3,3074.24,3074.24,2,3452.0,0.8905677867902665
33688,2014,9.0,1,624.0,6,55.0,6,1978,21.3,3412.28,3412.28,2,3744.0,0.9113995726495727
33689,2012,1.0,4,371.0,5,-7.0,6,1953,9.0,1376.67,1376.67,2,2226.0,0.6184501347708895
33690,2011,11.0,3,394.0,1,37.0,11,1940,13.6,3174.11,3174.11,2,4334.0,0.7323742501153669
33691,2014,6.0,1,547.0,7,203.0,1,1979,25.4,600.62,600.62,2,547.0,1.0980255941499086
33692,2008,9.0,1,301.0,7,12.0,2,1920,20.3,570.87,570.87,2,602.0,0.9482890365448505
33693,2011,4.0,2,351.0,6,117.0,1,1979,19.1,542.51,542.51,1,351.0,1.5456125356125356
33694,2009,1.0,2,480.0,4,51.0,2,1951,9.7,1499.63,1499.63,3,960.0,1.5621145833333334
33695,2012,5.0,1,488.0,2,55.0,5,1995,20.1,5260.64,5260.64,1,2440.0,2.156
33696,2009,9.0,5,1418.0,5,12.0,20,1964,20.3,20207.35,20207.35,3,28360.0,0.7125299717912552
33697,2010,6.0,5,277.0,1,172.0,10,1928,24.4,1836.51,1836.51,3,2770.0,0.663
33698,2009,5.0,5,1296.0,3,12.0,20,2008,23.2,16376.26,16376.26,3,25920.0,0.6318001543209877
33699,2011,6.0,5,373.0,8,203.0,16,1940,24.1,5120.54,5120.54,3,5968.0,0.8579993297587132
33700,2009,12.0,5,549.0,8,19.0,3,1972,9.8,2142.55,2142.55,1,1647.0,1.3008803885853066
33701,2014,5.0,5,1203.0,8,172.0,17,1963,25.0,14356.6,14356.6,3,20451.0,0.7019999022052712
33702,2009,1.0,1,489.0,6,37.0,2,1934,9.7,1763.53,1763.53,1,978.0,1.803200408997955
33703,2013,6.0,2,545.0,5,19.0,4,2002,25.7,2219.02,2219.02,3,2180.0,1.0178990825688072
33704,2006,7.0,3,486.0,2,-7.0,17,2006,21.1,10993.09,10993.09,1,8262.0,1.3305603969983055
33705,2011,2.0,1,240.0,3,37.0,5,1957,11.8,997.92,997.92,1,1200.0,0.8316
33706,2014,7.0,1,657.0,2,19.0,5,1972,24.3,5665.97,5665.97,1,3285.0,1.7248006088280061
33707,2007,12.0,1,437.0,1,-7.0,3,1960,9.4,1433.81,1433.81,2,1311.0,1.093676582761251
33708,2013,2.0,1,547.0,7,203.0,1,1979,11.4,546.02,546.02,2,547.0,0.9982084095063986
33709,2006,5.0,1,776.0,7,117.0,3,2002,21.8,3972.15,3972.15,3,2328.0,1.70625
33710,2008,2.0,5,279.0,6,12.0,18,1945,13.8,7139.81,7139.81,3,5022.0,1.4217064914376742
33711,2010,12.0,3,1172.0,8,12.0,2,1997,10.9,2505.7,2505.7,1,2344.0,1.0689846416382252
33712,2011,8.0,1,301.0,2,337.0,3,1992,23.7,948.4,948.4,2,903.0,1.0502768549280177
33713,2010,12.0,5,487.0,1,51.0,2,1934,6.3,1162.52,1162.52,3,974.0,1.193552361396304
33714,2007,5.0,2,403.0,5,337.0,6,1954,22.4,3696.64,3696.64,1,2418.0,1.5288006617038874
33715,2010,11.0,1,553.0,4,12.0,2,2001,10.1,1887.82,1887.82,3,1106.0,1.706889692585895
33716,2011,8.0,3,863.0,5,19.0,4,1940,22.4,3202.33,3202.33,2,3452.0,0.9276738122827346
33717,2009,6.0,5,279.0,6,12.0,18,1945,25.3,6468.34,6468.34,1,5022.0,1.28800079649542
33718,2013,2.0,5,286.0,3,55.0,15,1937,13.4,4972.97,4972.97,1,4290.0,1.1592004662004662
33719,2007,4.0,4,323.0,5,117.0,3,1963,18.9,629.24,629.24,2,969.0,0.6493704850361197
33720,2007,5.0,5,1084.0,8,19.0,24,1924,25.4,21307.1,21307.1,3,26016.0,0.8189998462484624
33721,2008,10.0,5,331.0,1,55.0,19,1964,18.8,8100.23,8100.23,1,6289.0,1.2879996819844173
33722,2005,4.0,2,351.0,6,117.0,1,1979,21.2,313.37,313.37,2,351.0,0.8927920227920229
33723,2007,9.0,1,877.0,2,55.0,2,1984,20.0,1590.98,1590.98,2,1754.0,0.9070581527936146
33724,2013,9.0,2,411.0,4,172.0,2,1949,19.3,1392.01,1392.01,1,822.0,1.6934428223844282
33725,2005,9.0,3,800.0,7,203.0,2,1978,20.2,2225.66,2225.66,1,1600.0,1.3910375
33726,2009,11.0,1,1178.0,4,117.0,3,1930,9.9,6109.3,6109.3,1,3534.0,1.7287209960384833
33727,2006,4.0,3,179.0,3,12.0,7,1978,22.6,1364.07,1364.07,1,1253.0,1.0886432561851556
33728,2005,10.0,1,589.0,2,12.0,2,1956,16.9,2133.41,2133.41,1,1178.0,1.811044142614601
33729,2006,3.0,1,657.0,6,-7.0,1,1963,14.1,1339.23,1339.23,1,657.0,2.0384018264840185
33730,2011,8.0,3,1085.0,5,37.0,7,1928,19.5,8360.09,8360.09,1,7595.0,1.1007360105332455
33731,2008,8.0,2,187.0,1,172.0,4,2002,23.9,770.14,770.14,3,748.0,1.0295989304812834
33732,2009,6.0,2,473.0,2,337.0,5,1995,21.6,2922.0,2922.0,3,2365.0,1.2355179704016914
33733,2008,2.0,2,388.0,4,172.0,2,1936,15.2,1093.15,1093.15,3,776.0,1.4086984536082476
33734,2014,11.0,3,1172.0,8,12.0,2,1997,11.2,1035.9,1035.9,2,2344.0,0.44193686006825944
33735,2011,12.0,1,367.0,2,-7.0,6,1974,6.3,2522.96,2522.96,2,2202.0,1.1457584014532243
33736,2010,10.0,4,1272.0,2,19.0,3,1922,18.3,2866.42,2866.42,3,3816.0,0.7511582809224319
33737,2010,5.0,5,356.0,1,55.0,25,1952,23.5,6942.0,6942.0,3,8900.0,0.78
33738,2007,10.0,4,371.0,5,-7.0,6,1953,16.9,1411.96,1411.96,3,2226.0,0.634303683737646
33739,2010,8.0,2,403.0,5,337.0,6,1954,19.9,2165.93,2165.93,3,2418.0,0.8957526881720429
33740,2009,6.0,1,1265.0,7,117.0,3,1971,25.4,4851.541864684603,4851.541864684603,1,3795.0,1.2784036534083274
33741,2011,10.0,2,857.0,8,37.0,6,1966,18.4,7677.95,7677.95,1,5142.0,1.4931835861532476
33742,2014,9.0,1,139.0,7,117.0,6,1928,20.4,1579.06,1579.06,1,834.0,1.893357314148681
33743,2010,4.0,4,407.0,4,-7.0,4,1979,20.6,1435.9,1435.9,1,1628.0,0.882002457002457
33744,2009,5.0,1,301.0,7,12.0,2,1920,25.1,1194.08,1194.08,1,602.0,1.9835215946843852
33745,2010,8.0,2,439.0,1,19.0,6,1989,22.4,3009.08,3009.08,1,2634.0,1.1423993925588458
33746,2012,9.0,3,228.0,1,55.0,22,1960,22.4,6067.35,6067.35,1,5016.0,1.2095992822966508
33747,2013,1.0,1,451.0,2,12.0,2,1981,6.6,2022.5,2022.5,1,902.0,2.242239467849224
33748,2008,10.0,4,520.0,7,117.0,2,1964,16.7,500.53,500.53,2,1040.0,0.48127884615384614
33749,2014,3.0,5,1296.0,3,12.0,20,2008,16.3,26127.36,26127.36,1,25920.0,1.008
33750,2012,3.0,5,623.0,2,172.0,8,1974,16.8,3977.79,3977.79,3,4984.0,0.7981119582664526
33751,2014,12.0,4,379.0,2,117.0,1,1973,8.3,387.29,387.29,3,379.0,1.021873350923483
33752,2014,8.0,1,301.0,2,337.0,3,1992,22.2,1868.99,1868.99,1,903.0,2.0697563676633446
33753,2010,9.0,3,679.0,2,37.0,4,1987,21.5,2097.3,2097.3,3,2716.0,0.7722017673048601
33754,2014,12.0,1,803.0,6,203.0,4,1964,4.6,2369.81,2369.81,2,3212.0,0.7377988792029888
33755,2010,11.0,2,471.0,8,117.0,3,2001,8.0,1872.23,1872.23,3,1413.0,1.3250035385704175
33756,2007,7.0,1,932.0,5,117.0,6,1958,24.5,7101.19,7101.19,2,5592.0,1.2698837625178827
33757,2010,11.0,2,187.0,1,172.0,4,2002,14.4,1206.37,1206.37,1,748.0,1.6127941176470586
33758,2005,2.0,1,589.0,2,12.0,2,1956,15.7,1068.52,1068.52,2,1178.0,0.907062818336163
33759,2013,10.0,1,1571.0,5,-7.0,6,1990,19.1,16139.73,16139.73,1,9426.0,1.7122565245066836
33760,2007,5.0,4,323.0,5,117.0,3,1963,19.6,719.13,719.13,2,969.0,0.7421362229102167
33761,2009,7.0,1,734.0,3,337.0,6,1952,26.1,5904.18,5904.18,1,4404.0,1.340640326975477
33762,2007,11.0,5,649.0,3,172.0,9,2008,13.1,4851.541864684603,4851.541864684603,2,5841.0,0.8306012437398738
33763,2007,9.0,4,819.0,3,37.0,6,2006,15.9,3529.23,3529.23,1,4914.0,0.7181990231990232
33764,2014,2.0,3,679.0,2,37.0,4,1987,13.7,1833.79,1833.79,2,2716.0,0.675180412371134
33765,2012,9.0,1,551.0,1,203.0,3,1927,21.4,1732.53,1732.53,2,1653.0,1.0481125226860253
33766,2008,9.0,2,1107.0,4,203.0,4,1927,22.2,3953.32,3953.32,2,4428.0,0.8928003613369467
33767,2012,5.0,1,1105.0,7,117.0,6,1966,24.0,6287.16,6287.16,2,6630.0,0.948289592760181
33768,2012,1.0,2,911.0,5,172.0,1,1986,9.4,1281.32,1281.32,1,911.0,1.4064983534577387
33769,2007,5.0,4,3888.0,8,172.0,1,1963,22.5,3958.3,3958.3,1,3888.0,1.0180812757201647
33770,2005,2.0,1,661.0,5,-7.0,12,1938,14.4,6912.07,6912.07,1,7932.0,0.8714157841654059
33771,2010,4.0,1,351.0,3,203.0,5,1946,20.2,143.96,143.96,2,1755.0,0.08202849002849004
33772,2007,3.0,2,599.0,1,337.0,2,1946,16.0,1194.77,1194.77,3,1198.0,0.9973038397328882
33773,2005,6.0,5,225.0,6,19.0,23,1946,24.3,6085.8,6085.8,1,5175.0,1.176
33774,2007,7.0,2,545.0,5,19.0,4,2002,23.5,2480.73,2480.73,2,2180.0,1.1379495412844036
33775,2005,10.0,5,1203.0,8,172.0,17,1963,17.8,9585.79,9585.79,2,20451.0,0.4687198669991688
33776,2009,8.0,1,524.0,6,117.0,3,1929,24.3,2341.65,2341.65,1,1572.0,1.4895992366412214
33777,2014,5.0,5,821.0,3,51.0,8,1993,24.9,5763.42,5763.42,3,6568.0,0.8775000000000001
33778,2006,11.0,1,547.0,7,203.0,1,1979,13.3,1134.3,1134.3,1,547.0,2.073674588665448
33779,2013,2.0,2,388.0,4,172.0,2,1936,11.9,721.68,721.68,2,776.0,0.9299999999999999
33780,2011,5.0,3,1172.0,8,12.0,2,1997,24.4,2147.74,2147.74,1,2344.0,0.9162713310580204
33781,2013,10.0,1,435.0,6,203.0,6,1925,18.0,3653.85,3653.85,3,2610.0,1.3999425287356322
33782,2012,12.0,2,471.0,8,117.0,3,2001,5.7,2109.87,2109.87,1,1413.0,1.493184713375796
33783,2012,11.0,2,429.0,5,37.0,5,1994,14.6,2885.76,2885.76,1,2145.0,1.3453426573426575
33784,2014,9.0,3,623.0,8,337.0,26,1993,21.6,19789.03,19789.03,1,16198.0,1.2216958883812816
33785,2013,8.0,1,312.0,4,172.0,3,1959,22.0,934.32,934.32,2,936.0,0.9982051282051283
33786,2008,12.0,2,585.0,8,12.0,3,1924,7.8,2916.0,2916.0,3,1755.0,1.6615384615384616
33787,2005,3.0,3,464.0,3,12.0,3,2001,17.5,1025.15,1025.15,3,1392.0,0.7364583333333334
33788,2005,12.0,5,429.0,8,203.0,11,1927,8.7,5997.71,5997.71,3,4719.0,1.2709705446069082
33789,2011,10.0,1,442.0,1,172.0,5,1953,17.7,2114.9,2114.9,2,2210.0,0.9569683257918552
33790,2012,12.0,5,331.0,1,55.0,19,1964,4.4,9206.98,9206.98,3,6289.0,1.4639815550961996
33791,2014,5.0,4,379.0,2,117.0,1,1973,23.5,472.76,472.76,1,379.0,1.2473878627968338
33792,2005,1.0,2,1527.0,5,117.0,3,1983,7.4,5295.3,5295.3,3,4581.0,1.1559266535690897
33793,2014,6.0,2,442.0,5,337.0,5,1922,24.0,1979.61,1979.61,3,2210.0,0.8957511312217195
33794,2009,8.0,5,577.0,6,203.0,3,1941,24.7,1126.88,1126.88,2,1731.0,0.650999422299249
33795,2005,11.0,5,1203.0,8,172.0,17,1963,14.3,10955.19,10955.19,2,20451.0,0.5356799178524277
33796,2012,9.0,5,1342.0,6,19.0,5,1944,16.6,3744.18,3744.18,2,6710.0,0.5579999999999999
33797,2012,12.0,3,1172.0,8,12.0,2,1997,10.8,3102.29,3102.29,1,2344.0,1.3235025597269625
33798,2007,1.0,4,579.0,7,337.0,1,1929,7.8,340.58,340.58,2,579.0,0.5882210708117444
33799,2005,6.0,3,686.0,3,172.0,18,1950,23.8,11762.21,11762.21,1,12348.0,0.952559928733398
33800,2012,6.0,1,323.0,1,117.0,5,1927,25.0,2658.94,2658.94,1,1615.0,1.6464024767801857
33801,2010,2.0,2,814.0,1,55.0,5,1935,12.5,3020.51,3020.51,2,4070.0,0.7421400491400492
33802,2014,12.0,5,1342.0,6,19.0,5,1944,4.2,4160.2,4160.2,2,6710.0,0.62
33803,2013,2.0,3,594.0,8,337.0,26,1994,11.9,15723.23,15723.23,1,15444.0,1.0180801605801606
33804,2009,6.0,5,659.0,7,117.0,22,1920,24.7,15549.1,15549.1,3,14498.0,1.072499655124845
33805,2012,7.0,4,368.0,7,-7.0,1,1932,22.6,322.92,322.92,3,368.0,0.8775000000000001
33806,2010,7.0,1,854.0,4,337.0,1,1936,22.0,1406.03,1406.03,1,854.0,1.6464051522248244
33807,2009,9.0,4,1005.0,4,172.0,6,1953,20.7,3084.34,3084.34,2,6030.0,0.5114991708126037
33808,2007,11.0,2,1862.0,8,19.0,6,1945,12.8,14020.21,14020.21,3,11172.0,1.254941818832796
33809,2011,6.0,3,394.0,1,37.0,11,1940,23.3,2539.29,2539.29,2,4334.0,0.58589986155976
33810,2008,9.0,1,290.0,2,-7.0,5,1981,22.5,2250.86,2250.86,1,1450.0,1.5523172413793105
33811,2014,2.0,5,529.0,2,117.0,26,1989,14.4,10318.25,10318.25,2,13754.0,0.7501999418351025
33812,2005,2.0,1,488.0,2,55.0,5,1995,13.9,4839.79,4839.79,1,2440.0,1.9835204918032787
33813,2012,4.0,1,912.0,6,172.0,6,1951,20.0,5377.88,5377.88,3,5472.0,0.9827997076023393
33814,2005,11.0,3,239.0,5,37.0,18,1998,12.9,4538.06,4538.06,1,4302.0,1.0548721524872153
33815,2005,10.0,4,953.0,2,-7.0,1,1982,12.9,1056.69,1056.69,1,953.0,1.108803777544596
33816,2005,8.0,1,1265.0,7,117.0,3,1971,23.3,4166.99,4166.99,2,3795.0,1.0980210803689063
33817,2006,5.0,1,213.0,1,172.0,3,1960,21.1,662.9,662.9,3,639.0,1.0374021909233178
33818,2009,5.0,1,425.0,8,117.0,3,1956,23.0,2221.11,2221.11,1,1275.0,1.7420470588235295
33819,2011,1.0,1,624.0,6,55.0,6,1978,7.5,3737.26,3737.26,2,3744.0,0.9981997863247863
33820,2009,1.0,1,813.0,3,12.0,4,1961,7.1,4928.01,4928.01,3,3252.0,1.515378228782288
33821,2006,12.0,1,365.0,3,203.0,2,1963,9.3,1287.72,1287.72,1,730.0,1.764
33822,2010,5.0,2,837.0,5,203.0,3,1934,22.7,2044.76,2044.76,3,2511.0,0.814320987654321
33823,2007,1.0,4,243.0,8,19.0,2,1983,8.5,464.82,464.82,3,486.0,0.9564197530864197
33824,2005,11.0,1,657.0,2,19.0,5,1972,12.1,3293.34,3293.34,2,3285.0,1.0025388127853883
33825,2012,12.0,2,425.0,5,-7.0,4,1932,8.4,1682.18,1682.18,2,1700.0,0.9895176470588236
33826,2006,1.0,5,1203.0,8,172.0,17,1963,10.3,4851.541864684603,4851.541864684603,2,20451.0,0.23722761061486494
33827,2006,10.0,2,457.0,4,37.0,6,1961,17.5,2244.05,2244.05,2,2742.0,0.8183989788475566
33828,2005,12.0,3,317.0,6,12.0,23,1945,7.8,4882.05,4882.05,2,7291.0,0.6695995062405706
33829,2010,11.0,1,1571.0,5,-7.0,6,1990,13.5,16139.73,16139.73,1,9426.0,1.7122565245066836
33830,2007,12.0,1,547.0,2,172.0,1,1923,10.3,993.14,993.14,3,547.0,1.8156124314442412
33831,2006,2.0,3,179.0,3,12.0,7,1978,13.2,966.21,966.21,1,1253.0,0.7711173184357543
33832,2012,12.0,4,320.0,8,37.0,3,1990,8.0,936.63,936.63,1,960.0,0.97565625
33833,2008,9.0,1,912.0,6,172.0,6,1951,20.0,6572.97,6572.97,3,5472.0,1.201200657894737
33834,2007,12.0,5,529.0,2,117.0,26,1989,8.6,8911.22,8911.22,2,13754.0,0.6479002472008143
33835,2009,7.0,1,558.0,2,117.0,3,1938,25.1,2887.32,2887.32,1,1674.0,1.7248028673835127
33836,2014,4.0,4,388.0,2,337.0,1,1941,19.4,340.59,340.59,1,388.0,0.8778092783505154
33837,2011,5.0,1,2447.0,8,19.0,6,1943,22.2,4851.541864684603,4851.541864684603,2,14682.0,0.33044148376819255
33838,2012,8.0,5,843.0,4,203.0,4,1941,23.7,4163.75,4163.75,1,3372.0,1.2348013048635824
33839,2009,9.0,1,290.0,2,51.0,4,2003,19.7,1107.57,1107.57,2,1160.0,0.954801724137931
33840,2009,3.0,5,1292.0,1,37.0,5,1992,16.0,5844.0,5844.0,3,6460.0,0.9046439628482972
33841,2006,4.0,3,530.0,3,19.0,17,2007,23.0,5407.89,5407.89,3,9010.0,0.6002097669256382
33842,2012,9.0,2,812.0,7,337.0,3,2008,22.2,3420.14,3420.14,3,2436.0,1.403998357963875
33843,2009,1.0,3,1024.0,6,203.0,23,1967,7.8,12484.92,12484.92,2,23552.0,0.5301002038043479
33844,2010,6.0,1,260.0,7,337.0,6,1929,25.3,3094.29,3094.29,1,1560.0,1.9835192307692306
33845,2010,6.0,1,1231.0,5,55.0,5,1935,24.7,7904.2,7904.2,1,6155.0,1.284191714053615
33846,2012,6.0,4,579.0,7,337.0,1,1929,22.3,503.38,503.38,1,579.0,0.8693955094991365
33847,2009,7.0,1,657.0,6,-7.0,1,1963,22.9,541.76,541.76,2,657.0,0.8245966514459665
33848,2010,9.0,1,656.6619098651926,8,172.0,2,1933,19.2,2329.97,2329.97,3,1313.3238197303851,1.7741016838317332
33849,2007,10.0,5,487.0,1,51.0,2,1934,16.9,1199.97,1199.97,1,974.0,1.2320020533880904
33850,2012,12.0,1,615.0,2,203.0,7,1961,9.0,2510.29,2510.29,2,4305.0,0.5831103368176539
33851,2006,8.0,1,2080.0,2,117.0,6,2006,24.8,24754.33,24754.33,1,12480.0,1.9835200320512822
33852,2009,9.0,2,599.0,1,337.0,2,1946,20.7,1529.61,1529.61,1,1198.0,1.2768030050083472
33853,2006,3.0,4,268.0,8,37.0,2,1963,16.6,395.54,395.54,3,536.0,0.7379477611940299
33854,2007,11.0,1,260.0,7,337.0,6,1929,14.9,3083.58,3083.58,3,1560.0,1.976653846153846
33855,2010,7.0,1,357.0,7,337.0,6,1921,25.0,2458.87,2458.87,2,2142.0,1.1479318394024276
33856,2005,10.0,1,157.0,6,12.0,3,1921,17.2,449.71,449.71,2,471.0,0.9547983014861995
33857,2014,2.0,3,954.0,8,117.0,27,1943,11.9,10348.53,10348.53,2,25758.0,0.4017598416026089
33858,2006,10.0,5,489.0,2,19.0,18,2005,16.7,9759.66,9759.66,1,8802.0,1.1088002726653032
33859,2010,6.0,2,473.0,2,337.0,5,1995,22.3,2129.07,2129.07,2,2365.0,0.9002410147991544
33860,2013,12.0,3,2730.0,1,-7.0,17,1973,7.3,51459.41,51459.41,1,46410.0,1.108800043094161
33861,2012,2.0,1,312.0,4,172.0,3,1959,12.6,1541.03,1541.03,1,936.0,1.6463995726495726
33862,2011,6.0,1,357.0,7,337.0,6,1921,25.3,2245.05,2245.05,2,2142.0,1.048109243697479
33863,2012,2.0,5,249.0,6,337.0,3,1940,13.1,509.45,509.45,2,747.0,0.6819946452476573
33864,2006,12.0,1,836.0,2,12.0,3,1971,9.2,4109.51,4109.51,1,2508.0,1.6385606060606062
33865,2009,7.0,2,1862.0,8,19.0,6,1945,22.5,11502.69,11502.69,3,11172.0,1.0295998925886145
33866,2014,1.0,4,497.0,3,51.0,6,1957,7.9,1916.23,1916.23,1,2982.0,0.6425989268947015
33867,2006,6.0,1,836.0,2,12.0,3,1971,24.8,4851.541864684603,4851.541864684603,2,2508.0,1.9344265808152323
33868,2006,8.0,1,836.0,2,12.0,3,1971,22.5,5190.96,5190.96,1,2508.0,2.0697607655502392
33869,2012,9.0,1,1869.0,5,117.0,4,1987,16.2,12267.46,12267.46,1,7476.0,1.6409122525414659
33870,2010,3.0,2,326.0,7,12.0,5,1983,17.0,3023.19,3023.19,1,1630.0,1.8547177914110429
33871,2012,2.0,3,679.0,2,37.0,4,1987,14.5,1417.02,1417.02,2,2716.0,0.5217304860088365
33872,2013,2.0,1,1492.0,4,172.0,2,1991,14.9,6632.36,6632.36,1,2984.0,2.2226407506702412
33873,2011,1.0,2,1013.0,4,117.0,6,1977,7.9,5426.44,5426.44,2,6078.0,0.8928002632444882
33874,2012,8.0,1,357.0,7,337.0,6,1921,24.2,2245.05,2245.05,2,2142.0,1.048109243697479
33875,2008,6.0,1,260.0,7,337.0,6,1929,26.5,1401.47,1401.47,2,1560.0,0.8983782051282051
33876,2013,1.0,3,460.0,7,55.0,21,1967,8.6,6818.7,6818.7,2,9660.0,0.7058695652173913
33877,2005,1.0,1,1296.0,3,12.0,20,2008,8.7,1446.34,1446.34,2,25920.0,0.05580015432098765
33878,2005,5.0,4,520.0,7,117.0,2,1964,23.2,667.37,667.37,2,1040.0,0.6417019230769231
33879,2014,11.0,5,176.0,6,55.0,24,1972,10.1,5440.51,5440.51,1,4224.0,1.2879995265151516
33880,2012,6.0,1,734.0,3,337.0,6,1952,21.2,4977.49,4977.49,3,4404.0,1.1302202543142597
33881,2012,1.0,2,488.0,6,172.0,4,2006,10.6,1524.9,1524.9,2,1952.0,0.7811987704918033
33882,2011,6.0,5,331.0,1,55.0,19,1964,24.0,7043.68,7043.68,1,6289.0,1.12
33883,2007,7.0,1,230.0,6,203.0,4,1967,23.0,1004.64,1004.64,3,920.0,1.092
33884,2006,3.0,1,877.0,2,55.0,2,1984,15.4,3479.09,3479.09,1,1754.0,1.9835176738882554
33885,2010,6.0,2,256.0,7,37.0,2,1946,23.9,712.21,712.21,1,512.0,1.39103515625
33886,2009,9.0,4,3888.0,8,172.0,1,1963,21.2,2615.65,2615.65,3,3888.0,0.6727494855967079
33887,2008,1.0,2,608.0,1,203.0,6,1950,6.6,6607.97,6607.97,3,3648.0,1.8113952850877193
33888,2012,7.0,5,493.0,1,51.0,28,1995,25.2,9435.72,9435.72,2,13804.0,0.6835496957403651
33889,2009,9.0,1,575.0,6,19.0,5,1979,20.9,3453.45,3453.45,3,2875.0,1.2012
33890,2014,2.0,5,649.0,3,172.0,9,2008,13.9,5887.73,5887.73,1,5841.0,1.008000342407122
33891,2008,10.0,4,3888.0,8,172.0,1,1963,15.2,2968.72,2968.72,1,3888.0,0.7635596707818929
33892,2012,7.0,4,833.0,2,117.0,4,1935,26.6,1704.32,1704.32,2,3332.0,0.511500600240096
33893,2010,9.0,5,656.6619098651926,1,55.0,25,1952,23.6,9968.0,9968.0,1,16416.547746629814,0.6071922156743552
33894,2009,3.0,1,648.0,8,172.0,29,1937,15.5,14670.15,14670.15,3,18792.0,0.7806593231162197
33895,2007,2.0,5,821.0,3,51.0,8,1993,14.0,7259.37,7259.37,3,6568.0,1.1052633982947624
33896,2014,6.0,1,425.0,8,117.0,3,1956,24.0,1601.14,1601.14,3,1275.0,1.2557960784313726
33897,2010,7.0,4,1272.0,2,19.0,3,1922,24.4,2946.72,2946.72,3,3816.0,0.7722012578616352
33898,2006,10.0,3,954.0,8,117.0,27,1943,17.5,28846.08,28846.08,1,25758.0,1.1198881900768693
33899,2012,4.0,3,350.0,3,19.0,22,1963,18.4,6286.9,6286.9,1,7700.0,0.8164805194805195
33900,2012,3.0,3,661.0,5,-7.0,12,1938,14.8,6404.28,6404.28,3,7932.0,0.8073978819969743
33901,2014,2.0,1,122.0,6,117.0,1,1997,11.9,191.3,191.3,1,122.0,1.568032786885246
33902,2014,11.0,1,437.0,1,-7.0,3,1960,13.7,2158.43,2158.43,1,1311.0,1.6463996948893973
33903,2008,7.0,1,293.0,8,172.0,28,1972,26.2,3296.04,3296.04,2,8204.0,0.4017601170160897
33904,2013,2.0,3,2730.0,1,-7.0,17,1973,5.6,31270.36,31270.36,2,46410.0,0.6737849601379013
33905,2010,2.0,2,1862.0,8,19.0,6,1945,13.4,6882.31,6882.31,2,11172.0,0.6160320443967061
33906,2014,1.0,2,326.0,7,12.0,5,1983,10.4,3017.22,3017.22,3,1630.0,1.8510552147239263
33907,2008,2.0,2,301.0,4,19.0,6,1937,11.9,2723.64,2723.64,3,1806.0,1.5081063122923588
33908,2006,9.0,3,689.0,5,51.0,22,1931,15.5,11811.83,11811.83,2,15158.0,0.7792472621717905
33909,2011,2.0,5,575.0,4,172.0,14,1940,14.4,8947.29,8947.29,3,8050.0,1.111464596273292
33910,2006,8.0,4,320.0,8,37.0,3,1990,24.5,385.69,385.69,2,960.0,0.4017604166666667
33911,2006,6.0,4,323.0,5,117.0,3,1963,23.3,567.15,567.15,3,969.0,0.5852941176470589
33912,2013,7.0,5,1266.0,6,37.0,29,1952,24.9,22762.68,22762.68,2,36714.0,0.62
33913,2007,11.0,5,1296.0,3,12.0,20,2008,11.9,23514.62,23514.62,1,25920.0,0.9071998456790124
33914,2011,5.0,2,594.0,8,203.0,3,1936,25.7,1814.22,1814.22,1,1782.0,1.0180808080808081
33915,2005,3.0,5,399.0,5,37.0,15,1922,17.2,4935.23,4935.23,2,5985.0,0.8245998329156223
33916,2012,4.0,1,305.0,2,55.0,4,1997,20.7,1223.1,1223.1,2,1220.0,1.0025409836065573
33917,2007,7.0,5,649.0,3,172.0,9,2008,23.1,374.82,374.82,2,5841.0,0.06417051874678993
33918,2007,1.0,5,741.0,2,55.0,9,2004,8.1,7394.59,7394.59,1,6669.0,1.1088004198530514
33919,2010,10.0,2,911.0,5,172.0,1,1986,16.3,1337.03,1337.03,1,911.0,1.4676509330406147
33920,2009,4.0,2,451.0,5,203.0,4,1978,18.5,1737.5,1737.5,3,1804.0,0.9631374722838137
33921,2007,12.0,2,1107.0,4,203.0,4,1927,7.7,6561.23,6561.23,1,4428.0,1.4817592592592592
33922,2009,2.0,1,1127.0,6,12.0,2,1936,10.8,4417.84,4417.84,1,2254.0,1.96
33923,2013,4.0,1,260.0,7,337.0,6,1929,18.9,3018.32,3018.32,3,1560.0,1.934820512820513
33924,2008,7.0,1,277.0,2,12.0,5,2009,25.1,1746.85,1746.85,3,1385.0,1.2612635379061372
33925,2007,1.0,5,489.0,2,19.0,18,2005,12.3,13836.61,13836.61,3,8802.0,1.5719847761872303
33926,2007,9.0,5,804.0,1,337.0,18,1995,17.4,13777.34,13777.34,1,14472.0,0.9519997236042013
33927,2010,2.0,1,932.0,5,117.0,6,1958,11.9,7843.82,7843.82,3,5592.0,1.4026859799713876
33928,2011,10.0,2,427.0,4,55.0,1,1946,18.4,413.0,413.0,3,427.0,0.9672131147540983
33929,2010,6.0,4,595.0,7,37.0,1,1999,23.7,302.27,302.27,2,595.0,0.508016806722689
33930,2011,3.0,4,218.0,3,203.0,1,1971,17.8,9.58,9.58,2,218.0,0.043944954128440364
33931,2009,9.0,2,156.0,3,-7.0,3,1978,20.5,354.82,354.82,3,468.0,0.7581623931623932
33932,2013,5.0,2,173.0,6,51.0,6,1999,20.1,922.99,922.99,3,1038.0,0.8892003853564547
